,yards_gained,home_team,away_team,quarter_seconds_remaining,qtr,down,yardline_100,ydstogo,posteam,defteam,score_differential
38560,1.0,BUF,MIA,373,3,3.0,97.0,9,BUF,MIA,2.0
38561,0.0,BUF,MIA,336,3,4.0,96.0,8,BUF,MIA,2.0
38562,0.0,BUF,MIA,329,3,1.0,50.0,10,MIA,BUF,-2.0
38563,-7.0,BUF,MIA,323,3,2.0,50.0,10,MIA,BUF,-2.0
38564,7.0,BUF,MIA,279,3,3.0,57.0,17,MIA,BUF,-2.0
38565,0.0,BUF,MIA,245,3,4.0,50.0,10,MIA,BUF,-2.0
38566,4.0,BUF,MIA,238,3,1.0,35.0,10,MIA,BUF,-2.0
38568,11.0,BUF,MIA,201,3,2.0,31.0,6,MIA,BUF,-2.0
38569,20.0,BUF,MIA,154,3,1.0,20.0,10,MIA,BUF,-2.0
38572,7.0,BUF,MIA,139,3,1.0,65.0,10,BUF,MIA,-5.0
38573,3.0,BUF,MIA,112,3,2.0,58.0,3,BUF,MIA,-5.0
38574,0.0,BUF,MIA,76,3,1.0,55.0,10,BUF,MIA,-5.0
38575,0.0,BUF,MIA,72,3,2.0,55.0,10,BUF,MIA,-5.0
38576,0.0,BUF,MIA,66,3,3.0,55.0,10,BUF,MIA,-5.0
38577,0.0,BUF,MIA,59,3,4.0,55.0,10,BUF,MIA,-5.0
38578,7.0,BUF,MIA,51,3,1.0,90.0,10,MIA,BUF,5.0
38579,0.0,BUF,MIA,18,3,2.0,83.0,3,MIA,BUF,5.0
38581,0.0,BUF,MIA,900,4,3.0,83.0,3,MIA,BUF,5.0
38582,0.0,BUF,MIA,896,4,4.0,83.0,3,MIA,BUF,5.0
38583,0.0,BUF,MIA,887,4,1.0,51.0,10,BUF,MIA,-5.0
38584,11.0,BUF,MIA,879,4,1.0,47.0,10,MIA,BUF,5.0
38585,6.0,BUF,MIA,840,4,1.0,36.0,10,MIA,BUF,5.0
38586,3.0,BUF,MIA,803,4,2.0,30.0,4,MIA,BUF,5.0
38587,-2.0,BUF,MIA,762,4,3.0,27.0,1,MIA,BUF,5.0
38588,0.0,BUF,MIA,721,4,4.0,29.0,3,MIA,BUF,5.0
38590,2.0,BUF,MIA,716,4,1.0,75.0,10,BUF,MIA,-8.0
38591,16.0,BUF,MIA,687,4,2.0,73.0,8,BUF,MIA,-8.0
38592,44.0,BUF,MIA,656,4,1.0,57.0,10,BUF,MIA,-8.0
38593,5.0,BUF,MIA,616,4,1.0,13.0,10,BUF,MIA,-8.0
38594,0.0,BUF,MIA,597,4,1.0,4.0,4,BUF,MIA,-8.0
38595,-1.0,BUF,MIA,591,4,2.0,4.0,4,BUF,MIA,-8.0
38596,5.0,BUF,MIA,546,4,3.0,5.0,5,BUF,MIA,-8.0
38600,13.0,BUF,MIA,542,4,1.0,75.0,10,MIA,BUF,0.0
38601,21.0,BUF,MIA,495,4,1.0,62.0,10,MIA,BUF,0.0
38602,1.0,BUF,MIA,455,4,1.0,41.0,10,MIA,BUF,0.0
38603,-3.0,BUF,MIA,412,4,2.0,40.0,9,MIA,BUF,0.0
38604,0.0,BUF,MIA,367,4,3.0,43.0,12,MIA,BUF,0.0
38605,0.0,BUF,MIA,364,4,4.0,43.0,12,MIA,BUF,0.0
38606,14.0,BUF,MIA,356,4,1.0,93.0,10,BUF,MIA,0.0
38607,-8.0,BUF,MIA,331,4,1.0,79.0,10,BUF,MIA,0.0
38608,15.0,BUF,MIA,313,4,2.0,87.0,18,BUF,MIA,0.0
38609,6.0,BUF,MIA,283,4,3.0,72.0,3,BUF,MIA,0.0
38610,2.0,BUF,MIA,245,4,1.0,66.0,10,BUF,MIA,0.0
38611,6.0,BUF,MIA,215,4,2.0,64.0,8,BUF,MIA,0.0
38612,5.0,BUF,MIA,182,4,3.0,58.0,2,BUF,MIA,0.0
38613,8.0,BUF,MIA,147,4,1.0,53.0,10,BUF,MIA,0.0
38615,7.0,BUF,MIA,120,4,2.0,45.0,2,BUF,MIA,0.0
38616,4.0,BUF,MIA,88,4,1.0,38.0,10,BUF,MIA,0.0
38617,0.0,BUF,MIA,53,4,2.0,34.0,6,BUF,MIA,0.0
38618,0.0,BUF,MIA,50,4,3.0,34.0,6,BUF,MIA,0.0
38619,2.0,BUF,MIA,45,4,1.0,13.0,10,BUF,MIA,0.0
38621,7.0,BUF,MIA,39,4,2.0,11.0,8,BUF,MIA,0.0
38623,-3.0,BUF,MIA,34,4,3.0,4.0,1,BUF,MIA,0.0
38625,0.0,BUF,MIA,2,4,4.0,7.0,4,BUF,MIA,0.0
38629,3.0,LV,NE,894,1,1.0,73.0,10,LV,NE,0.0
38630,6.0,LV,NE,857,1,2.0,70.0,7,LV,NE,0.0
38631,3.0,LV,NE,819,1,3.0,64.0,1,LV,NE,0.0
38632,0.0,LV,NE,781,1,1.0,61.0,10,LV,NE,0.0
38633,18.0,LV,NE,775,1,2.0,61.0,10,LV,NE,0.0
38634,4.0,LV,NE,732,1,1.0,43.0,10,LV,NE,0.0
38635,2.0,LV,NE,692,1,2.0,39.0,6,LV,NE,0.0
38636,11.0,LV,NE,653,1,3.0,37.0,4,LV,NE,0.0
38637,5.0,LV,NE,621,1,1.0,26.0,10,LV,NE,0.0
38638,0.0,LV,NE,573,1,2.0,21.0,5,LV,NE,0.0
38639,0.0,LV,NE,549,1,2.0,26.0,10,LV,NE,0.0
38640,0.0,LV,NE,521,1,2.0,31.0,15,LV,NE,0.0
38641,0.0,LV,NE,515,1,3.0,31.0,15,LV,NE,0.0
38642,0.0,LV,NE,511,1,4.0,31.0,15,LV,NE,0.0
38644,11.0,LV,NE,506,1,1.0,75.0,10,NE,LV,-3.0
38645,2.0,LV,NE,470,1,1.0,64.0,10,NE,LV,-3.0
38646,0.0,LV,NE,439,1,2.0,62.0,8,NE,LV,-3.0
38647,0.0,LV,NE,435,1,3.0,62.0,8,NE,LV,-3.0
38648,0.0,LV,NE,432,1,4.0,62.0,8,NE,LV,-3.0
38649,8.0,LV,NE,421,1,1.0,70.0,10,LV,NE,3.0
38650,4.0,LV,NE,373,1,2.0,62.0,2,LV,NE,3.0
38651,0.0,LV,NE,329,1,1.0,58.0,10,LV,NE,3.0
38652,9.0,LV,NE,308,1,1.0,63.0,15,LV,NE,3.0
38653,0.0,LV,NE,270,1,2.0,54.0,6,LV,NE,3.0
38654,0.0,LV,NE,266,1,3.0,54.0,6,LV,NE,3.0
38655,0.0,LV,NE,258,1,4.0,54.0,6,LV,NE,3.0
38656,9.0,LV,NE,250,1,1.0,88.0,10,NE,LV,-3.0
38657,3.0,LV,NE,213,1,2.0,79.0,1,NE,LV,-3.0
38658,-2.0,LV,NE,170,1,1.0,76.0,10,NE,LV,-3.0
38659,1.0,LV,NE,130,1,2.0,78.0,12,NE,LV,-3.0
38660,21.0,LV,NE,86,1,3.0,77.0,11,NE,LV,-3.0
38661,14.0,LV,NE,45,1,1.0,56.0,10,NE,LV,-3.0
38662,13.0,LV,NE,5,1,1.0,42.0,10,NE,LV,-3.0
38664,6.0,LV,NE,900,2,1.0,29.0,10,NE,LV,-3.0
38665,4.0,LV,NE,857,2,2.0,23.0,4,NE,LV,-3.0
38666,2.0,LV,NE,810,2,1.0,19.0,10,NE,LV,-3.0
38667,0.0,LV,NE,772,2,2.0,17.0,8,NE,LV,-3.0
38668,1.0,LV,NE,767,2,1.0,2.0,2,NE,LV,-3.0
38669,0.0,LV,NE,722,2,2.0,1.0,1,NE,LV,-3.0
38671,0.0,LV,NE,718,2,3.0,1.0,1,NE,LV,-3.0
38673,0.0,LV,NE,715,2,4.0,1.0,1,NE,LV,-3.0
38674,0.0,LV,NE,715,2,4.0,6.0,6,NE,LV,-3.0
38676,9.0,LV,NE,704,2,1.0,76.0,10,LV,NE,0.0
38677,4.0,LV,NE,664,2,2.0,67.0,1,LV,NE,0.0
38678,1.0,LV,NE,625,2,1.0,63.0,10,LV,NE,0.0
38679,0.0,LV,NE,584,2,2.0,62.0,9,LV,NE,0.0
38680,20.0,LV,NE,577,2,3.0,62.0,9,LV,NE,0.0
38681,6.0,LV,NE,530,2,1.0,42.0,10,LV,NE,0.0
38682,11.0,LV,NE,488,2,2.0,36.0,4,LV,NE,0.0
38683,5.0,LV,NE,442,2,1.0,25.0,10,LV,NE,0.0
38684,5.0,LV,NE,397,2,2.0,20.0,5,LV,NE,0.0
38685,0.0,LV,NE,351,2,1.0,15.0,10,LV,NE,0.0
38686,0.0,LV,NE,326,2,1.0,25.0,20,LV,NE,0.0
38687,25.0,LV,NE,322,2,2.0,25.0,20,LV,NE,0.0
38690,1.0,LV,NE,318,2,1.0,75.0,10,NE,LV,-7.0
38691,0.0,LV,NE,268,2,2.0,74.0,9,NE,LV,-7.0
38692,0.0,LV,NE,247,2,2.0,79.0,14,NE,LV,-7.0
38693,0.0,LV,NE,243,2,3.0,79.0,14,NE,LV,-7.0
38694,0.0,LV,NE,240,2,4.0,79.0,14,NE,LV,-7.0
38695,1.0,LV,NE,229,2,1.0,61.0,10,LV,NE,7.0
38696,1.0,LV,NE,191,2,2.0,60.0,9,LV,NE,7.0
38697,0.0,LV,NE,145,2,3.0,59.0,8,LV,NE,7.0
38698,0.0,LV,NE,139,2,4.0,59.0,8,LV,NE,7.0
38699,17.0,LV,NE,127,2,1.0,74.0,10,NE,LV,-7.0
38701,4.0,LV,NE,120,2,1.0,57.0,10,NE,LV,-7.0
38702,0.0,LV,NE,89,2,2.0,53.0,6,NE,LV,-7.0
38703,0.0,LV,NE,83,2,3.0,53.0,6,NE,LV,-7.0
38704,5.0,LV,NE,83,2,3.0,58.0,11,NE,LV,-7.0
38705,0.0,LV,NE,35,2,4.0,53.0,6,NE,LV,-7.0
38706,0.0,LV,NE,27,2,1.0,20.0,10,LV,NE,7.0
38707,10.0,LV,NE,27,2,1.0,25.0,15,LV,NE,7.0
38709,0.0,LV,NE,19,2,2.0,15.0,5,LV,NE,7.0
38710,0.0,LV,NE,15,2,1.0,10.0,10,LV,NE,7.0
38711,5.0,LV,NE,9,2,1.0,5.0,5,LV,NE,7.0
38714,-1.0,LV,NE,4,2,1.0,75.0,10,NE,LV,-14.0
38717,6.0,LV,NE,900,3,1.0,75.0,10,NE,LV,-14.0
38718,6.0,LV,NE,889,3,1.0,64.0,10,NE,LV,-14.0
38719,5.0,LV,NE,857,3,2.0,58.0,4,NE,LV,-14.0
38720,4.0,LV,NE,819,3,1.0,53.0,10,NE,LV,-14.0
38721,0.0,LV,NE,786,3,2.0,49.0,6,NE,LV,-14.0
38722,0.0,LV,NE,783,3,3.0,49.0,6,NE,LV,-14.0
38723,0.0,LV,NE,777,3,4.0,49.0,6,NE,LV,-14.0
38724,4.0,LV,NE,770,3,1.0,87.0,10,LV,NE,14.0
38725,0.0,LV,NE,731,3,2.0,83.0,6,LV,NE,14.0
38728,0.0,LV,NE,719,3,1.0,67.0,10,LV,NE,7.0
38729,2.0,LV,NE,712,3,2.0,67.0,10,LV,NE,7.0
38730,0.0,LV,NE,669,3,3.0,65.0,8,LV,NE,7.0
38731,14.0,LV,NE,651,3,3.0,70.0,13,LV,NE,7.0
38732,2.0,LV,NE,610,3,1.0,56.0,10,LV,NE,7.0
38733,-7.0,LV,NE,567,3,2.0,54.0,8,LV,NE,7.0
38734,12.0,LV,NE,522,3,3.0,61.0,15,LV,NE,7.0
38735,0.0,LV,NE,482,3,4.0,49.0,3,LV,NE,7.0
38736,26.0,LV,NE,474,3,1.0,98.0,10,NE,LV,-7.0
38737,7.0,LV,NE,434,3,1.0,72.0,10,NE,LV,-7.0
38738,4.0,LV,NE,396,3,2.0,65.0,3,NE,LV,-7.0
38739,0.0,LV,NE,361,3,1.0,61.0,10,NE,LV,-7.0
38740,11.0,LV,NE,357,3,2.0,61.0,10,NE,LV,-7.0
38741,5.0,LV,NE,327,3,1.0,50.0,10,NE,LV,-7.0
38742,5.0,LV,NE,293,3,2.0,45.0,5,NE,LV,-7.0
38743,11.0,LV,NE,252,3,1.0,40.0,10,NE,LV,-7.0
38744,1.0,LV,NE,216,3,1.0,29.0,10,NE,LV,-7.0
38745,-5.0,LV,NE,173,3,2.0,28.0,9,NE,LV,-7.0
38746,4.0,LV,NE,127,3,3.0,33.0,14,NE,LV,-7.0
38747,0.0,LV,NE,86,3,4.0,29.0,10,NE,LV,-7.0
38749,3.0,LV,NE,74,3,1.0,91.0,10,LV,NE,4.0
38750,0.0,LV,NE,33,3,2.0,88.0,7,LV,NE,4.0
38751,-8.0,LV,NE,28,3,3.0,88.0,7,LV,NE,4.0
38753,0.0,LV,NE,900,4,4.0,96.0,15,LV,NE,4.0
38754,0.0,LV,NE,889,4,1.0,50.0,10,NE,LV,-4.0
38755,3.0,LV,NE,851,4,2.0,50.0,10,NE,LV,-4.0
38756,6.0,LV,NE,812,4,3.0,47.0,7,NE,LV,-4.0
38757,0.0,LV,NE,793,4,1.0,35.0,10,NE,LV,-4.0
38758,0.0,LV,NE,788,4,2.0,35.0,10,NE,LV,-4.0
38759,0.0,LV,NE,783,4,3.0,35.0,10,NE,LV,-4.0
38760,0.0,LV,NE,777,4,4.0,35.0,10,NE,LV,-4.0
38762,7.0,LV,NE,766,4,1.0,74.0,10,LV,NE,1.0
38763,2.0,LV,NE,723,4,2.0,67.0,3,LV,NE,1.0
38764,2.0,LV,NE,685,4,3.0,65.0,1,LV,NE,1.0
38765,0.0,LV,NE,637,4,1.0,63.0,10,LV,NE,1.0
38766,3.0,LV,NE,637,4,1.0,68.0,15,LV,NE,1.0
38767,-5.0,LV,NE,598,4,2.0,65.0,12,LV,NE,1.0
38768,6.0,LV,NE,554,4,3.0,70.0,17,LV,NE,1.0
38769,0.0,LV,NE,512,4,4.0,64.0,11,LV,NE,1.0
38770,4.0,LV,NE,502,4,1.0,78.0,10,NE,LV,-1.0
38771,0.0,LV,NE,459,4,2.0,74.0,6,NE,LV,-1.0
38772,0.0,LV,NE,452,4,3.0,74.0,6,NE,LV,-1.0
38773,0.0,LV,NE,447,4,4.0,74.0,6,NE,LV,-1.0
38774,0.0,LV,NE,435,4,1.0,81.0,10,LV,NE,1.0
38775,1.0,LV,NE,435,4,1.0,86.0,15,LV,NE,1.0
38776,5.0,LV,NE,396,4,2.0,85.0,14,LV,NE,1.0
38778,8.0,LV,NE,361,4,3.0,80.0,9,LV,NE,1.0
38779,0.0,LV,NE,317,4,4.0,72.0,1,LV,NE,1.0
38780,3.0,LV,NE,310,4,1.0,76.0,10,NE,LV,-1.0
38781,39.0,LV,NE,272,4,2.0,73.0,7,NE,LV,-1.0
38782,34.0,LV,NE,231,4,1.0,34.0,10,NE,LV,-1.0
38785,0.0,LV,NE,219,4,1.0,69.0,10,LV,NE,-7.0
38786,0.0,LV,NE,213,4,2.0,69.0,10,LV,NE,-7.0
38788,0.0,LV,NE,206,4,3.0,69.0,10,LV,NE,-7.0
38789,0.0,LV,NE,200,4,4.0,69.0,10,LV,NE,-7.0
38790,3.0,LV,NE,192,4,1.0,72.0,10,NE,LV,7.0
38792,0.0,LV,NE,189,4,2.0,69.0,7,NE,LV,7.0
38793,2.0,LV,NE,189,4,2.0,74.0,12,NE,LV,7.0
38795,0.0,LV,NE,184,4,3.0,72.0,10,NE,LV,7.0
38796,0.0,LV,NE,139,4,4.0,72.0,10,NE,LV,7.0
38797,0.0,LV,NE,131,4,1.0,81.0,10,LV,NE,-7.0
38798,0.0,LV,NE,126,4,2.0,81.0,10,LV,NE,-7.0
38799,0.0,LV,NE,121,4,3.0,81.0,10,LV,NE,-7.0
38801,12.0,LV,NE,114,4,4.0,81.0,10,LV,NE,-7.0
38802,13.0,LV,NE,89,4,1.0,69.0,10,LV,NE,-7.0
38803,6.0,LV,NE,85,4,1.0,56.0,10,LV,NE,-7.0
38804,20.0,LV,NE,65,4,2.0,50.0,4,LV,NE,-7.0
38805,0.0,LV,NE,44,4,1.0,30.0,10,LV,NE,-7.0
38806,30.0,LV,NE,37,4,2.0,30.0,10,LV,NE,-7.0
38809,8.0,LV,NE,32,4,1.0,75.0,10,NE,LV,0.0
38811,0.0,LV,NE,25,4,2.0,67.0,2,NE,LV,0.0
38812,12.0,LV,NE,20,4,3.0,67.0,2,NE,LV,0.0
38814,0.0,LV,NE,14,4,1.0,55.0,10,NE,LV,0.0
38815,0.0,LV,NE,10,4,2.0,55.0,10,NE,LV,0.0
38816,3.0,LV,NE,3,4,3.0,55.0,10,NE,LV,0.0
38820,7.0,WAS,NYG,900,1,1.0,75.0,10,WAS,NYG,0.0
38821,18.0,WAS,NYG,870,1,2.0,68.0,3,WAS,NYG,0.0
38822,-1.0,WAS,NYG,837,1,1.0,50.0,10,WAS,NYG,0.0
38823,0.0,WAS,NYG,801,1,2.0,51.0,11,WAS,NYG,0.0
38824,0.0,WAS,NYG,774,1,1.0,46.0,10,WAS,NYG,0.0
38825,5.0,WAS,NYG,769,1,2.0,46.0,10,WAS,NYG,0.0
38826,4.0,WAS,NYG,728,1,3.0,41.0,5,WAS,NYG,0.0
38827,5.0,WAS,NYG,687,1,4.0,37.0,1,WAS,NYG,0.0
38828,-3.0,WAS,NYG,646,1,1.0,32.0,10,WAS,NYG,0.0
38829,4.0,WAS,NYG,609,1,2.0,35.0,13,WAS,NYG,0.0
38830,-3.0,WAS,NYG,570,1,3.0,31.0,9,WAS,NYG,0.0
38832,0.0,WAS,NYG,524,1,4.0,34.0,12,WAS,NYG,0.0
38833,3.0,WAS,NYG,513,1,1.0,70.0,10,NYG,WAS,0.0
38834,0.0,WAS,NYG,478,1,2.0,67.0,7,NYG,WAS,0.0
38835,0.0,WAS,NYG,474,1,3.0,67.0,7,NYG,WAS,0.0
38836,0.0,WAS,NYG,470,1,4.0,67.0,7,NYG,WAS,0.0
38837,0.0,WAS,NYG,463,1,1.0,70.0,10,WAS,NYG,0.0
38838,15.0,WAS,NYG,463,1,1.0,65.0,5,WAS,NYG,0.0
38839,2.0,WAS,NYG,415,1,1.0,50.0,10,WAS,NYG,0.0
38840,9.0,WAS,NYG,377,1,2.0,48.0,8,WAS,NYG,0.0
38841,4.0,WAS,NYG,343,1,1.0,39.0,10,WAS,NYG,0.0
38842,10.0,WAS,NYG,301,1,2.0,35.0,6,WAS,NYG,0.0
38843,-2.0,WAS,NYG,259,1,1.0,25.0,10,WAS,NYG,0.0
38844,0.0,WAS,NYG,217,1,2.0,27.0,12,WAS,NYG,0.0
38845,0.0,WAS,NYG,213,1,3.0,27.0,12,WAS,NYG,0.0
38846,0.0,WAS,NYG,213,1,3.0,32.0,17,WAS,NYG,0.0
38847,14.0,WAS,NYG,213,1,3.0,37.0,22,WAS,NYG,0.0
38848,0.0,WAS,NYG,176,1,4.0,23.0,8,WAS,NYG,0.0
38850,9.0,WAS,NYG,171,1,1.0,75.0,10,NYG,WAS,-3.0
38851,2.0,WAS,NYG,142,1,2.0,66.0,1,NYG,WAS,-3.0
38852,4.0,WAS,NYG,108,1,1.0,64.0,10,NYG,WAS,-3.0
38853,0.0,WAS,NYG,68,1,2.0,60.0,6,NYG,WAS,-3.0
38854,5.0,WAS,NYG,43,1,2.0,65.0,11,NYG,WAS,-3.0
38856,4.0,WAS,NYG,900,2,3.0,60.0,6,NYG,WAS,-3.0
38857,0.0,WAS,NYG,856,2,4.0,56.0,2,NYG,WAS,-3.0
38858,2.0,WAS,NYG,848,2,1.0,82.0,10,WAS,NYG,3.0
38859,0.0,WAS,NYG,825,2,2.0,80.0,8,WAS,NYG,3.0
38860,-9.0,WAS,NYG,798,2,2.0,90.0,18,WAS,NYG,3.0
38863,13.0,WAS,NYG,785,2,1.0,68.0,10,WAS,NYG,-4.0
38864,0.0,WAS,NYG,751,2,1.0,55.0,10,WAS,NYG,-4.0
38865,11.0,WAS,NYG,711,2,2.0,55.0,10,WAS,NYG,-4.0
38866,0.0,WAS,NYG,680,2,1.0,44.0,10,WAS,NYG,-4.0
38867,4.0,WAS,NYG,673,2,2.0,44.0,10,WAS,NYG,-4.0
38868,0.0,WAS,NYG,634,2,3.0,40.0,6,WAS,NYG,-4.0
38869,0.0,WAS,NYG,628,2,4.0,40.0,6,WAS,NYG,-4.0
38870,2.0,WAS,NYG,618,2,1.0,97.0,10,NYG,WAS,4.0
38871,15.0,WAS,NYG,579,2,2.0,95.0,8,NYG,WAS,4.0
38872,4.0,WAS,NYG,550,2,1.0,80.0,10,NYG,WAS,4.0
38873,6.0,WAS,NYG,513,2,2.0,76.0,6,NYG,WAS,4.0
38874,-5.0,WAS,NYG,477,2,1.0,70.0,10,NYG,WAS,4.0
38875,6.0,WAS,NYG,437,2,2.0,75.0,15,NYG,WAS,4.0
38876,10.0,WAS,NYG,392,2,3.0,69.0,9,NYG,WAS,4.0
38877,5.0,WAS,NYG,348,2,1.0,59.0,10,NYG,WAS,4.0
38878,7.0,WAS,NYG,305,2,2.0,54.0,5,NYG,WAS,4.0
38879,7.0,WAS,NYG,270,2,1.0,47.0,10,NYG,WAS,4.0
38880,4.0,WAS,NYG,233,2,2.0,40.0,3,NYG,WAS,4.0
38881,0.0,WAS,NYG,194,2,1.0,36.0,10,NYG,WAS,4.0
38882,0.0,WAS,NYG,188,2,2.0,36.0,10,NYG,WAS,4.0
38883,6.0,WAS,NYG,188,2,2.0,41.0,15,NYG,WAS,4.0
38884,0.0,WAS,NYG,151,2,3.0,35.0,9,NYG,WAS,4.0
38886,11.0,WAS,NYG,143,2,4.0,35.0,9,NYG,WAS,4.0
38888,19.0,WAS,NYG,120,2,1.0,24.0,10,NYG,WAS,4.0
38890,2.0,WAS,NYG,111,2,1.0,5.0,5,NYG,WAS,4.0
38892,3.0,WAS,NYG,106,2,2.0,3.0,3,NYG,WAS,4.0
38895,0.0,WAS,NYG,97,2,1.0,79.0,10,WAS,NYG,-11.0
38896,10.0,WAS,NYG,93,2,2.0,79.0,10,WAS,NYG,-11.0
38897,3.0,WAS,NYG,70,2,1.0,69.0,10,WAS,NYG,-11.0
38898,2.0,WAS,NYG,43,2,2.0,66.0,7,WAS,NYG,-11.0
38900,0.0,WAS,NYG,34,2,3.0,64.0,5,WAS,NYG,-11.0
38901,0.0,WAS,NYG,25,2,4.0,64.0,5,WAS,NYG,-11.0
38902,-1.0,WAS,NYG,16,2,1.0,75.0,10,NYG,WAS,11.0
38905,7.0,WAS,NYG,895,3,1.0,75.0,10,NYG,WAS,11.0
38906,3.0,WAS,NYG,864,3,2.0,68.0,3,NYG,WAS,11.0
38907,0.0,WAS,NYG,825,3,1.0,65.0,10,NYG,WAS,11.0
38908,7.0,WAS,NYG,822,3,2.0,65.0,10,NYG,WAS,11.0
38909,0.0,WAS,NYG,782,3,3.0,58.0,3,NYG,WAS,11.0
38910,0.0,WAS,NYG,777,3,4.0,58.0,3,NYG,WAS,11.0
38911,18.0,WAS,NYG,769,3,1.0,91.0,10,WAS,NYG,-11.0
38912,13.0,WAS,NYG,731,3,1.0,73.0,10,WAS,NYG,-11.0
38913,15.0,WAS,NYG,693,3,1.0,60.0,10,WAS,NYG,-11.0
38914,0.0,WAS,NYG,640,3,1.0,45.0,10,WAS,NYG,-11.0
38915,20.0,WAS,NYG,613,3,1.0,50.0,15,WAS,NYG,-11.0
38916,11.0,WAS,NYG,566,3,1.0,30.0,10,WAS,NYG,-11.0
38917,19.0,WAS,NYG,523,3,1.0,19.0,10,WAS,NYG,-11.0
38921,6.0,WAS,NYG,518,3,1.0,75.0,10,NYG,WAS,5.0
38922,8.0,WAS,NYG,479,3,2.0,69.0,4,NYG,WAS,5.0
38923,9.0,WAS,NYG,450,3,1.0,61.0,10,NYG,WAS,5.0
38924,3.0,WAS,NYG,436,3,2.0,52.0,1,NYG,WAS,5.0
38925,6.0,WAS,NYG,402,3,1.0,49.0,10,NYG,WAS,5.0
38926,6.0,WAS,NYG,369,3,2.0,43.0,4,NYG,WAS,5.0
38927,1.0,WAS,NYG,327,3,1.0,37.0,10,NYG,WAS,5.0
38928,0.0,WAS,NYG,284,3,2.0,36.0,9,NYG,WAS,5.0
38929,4.0,WAS,NYG,279,3,2.0,46.0,19,NYG,WAS,5.0
38930,10.0,WAS,NYG,237,3,3.0,42.0,15,NYG,WAS,5.0
38931,0.0,WAS,NYG,195,3,4.0,32.0,5,NYG,WAS,5.0
38933,7.0,WAS,NYG,191,3,1.0,75.0,10,WAS,NYG,-8.0
38934,0.0,WAS,NYG,151,3,2.0,68.0,3,WAS,NYG,-8.0
38935,2.0,WAS,NYG,144,3,3.0,68.0,3,WAS,NYG,-8.0
38936,0.0,WAS,NYG,99,3,4.0,66.0,1,WAS,NYG,-8.0
38937,5.0,WAS,NYG,86,3,1.0,99.0,10,NYG,WAS,8.0
38938,0.0,WAS,NYG,46,3,2.0,94.0,5,NYG,WAS,8.0
38939,0.0,WAS,NYG,40,3,3.0,94.0,5,NYG,WAS,8.0
38940,0.0,WAS,NYG,36,3,4.0,94.0,5,NYG,WAS,8.0
38941,4.0,WAS,NYG,22,3,1.0,58.0,10,WAS,NYG,-8.0
38943,5.0,WAS,NYG,900,4,2.0,54.0,6,WAS,NYG,-8.0
38944,15.0,WAS,NYG,857,4,3.0,49.0,1,WAS,NYG,-8.0
38945,0.0,WAS,NYG,810,4,1.0,34.0,10,WAS,NYG,-8.0
38946,1.0,WAS,NYG,807,4,2.0,34.0,10,WAS,NYG,-8.0
38947,0.0,WAS,NYG,760,4,3.0,33.0,9,WAS,NYG,-8.0
38948,0.0,WAS,NYG,756,4,4.0,33.0,9,WAS,NYG,-8.0
38950,4.0,WAS,NYG,751,4,1.0,75.0,10,NYG,WAS,5.0
38951,15.0,WAS,NYG,718,4,2.0,71.0,6,NYG,WAS,5.0
38952,0.0,WAS,NYG,680,4,1.0,56.0,10,NYG,WAS,5.0
38953,4.0,WAS,NYG,675,4,2.0,56.0,10,NYG,WAS,5.0
38954,8.0,WAS,NYG,639,4,3.0,52.0,6,NYG,WAS,5.0
38955,0.0,WAS,NYG,601,4,1.0,44.0,10,NYG,WAS,5.0
38956,2.0,WAS,NYG,599,4,2.0,44.0,10,NYG,WAS,5.0
38957,0.0,WAS,NYG,558,4,3.0,42.0,8,NYG,WAS,5.0
38958,0.0,WAS,NYG,553,4,4.0,42.0,8,NYG,WAS,5.0
38959,61.0,WAS,NYG,546,4,1.0,91.0,10,WAS,NYG,-5.0
38960,19.0,WAS,NYG,497,4,1.0,30.0,10,WAS,NYG,-5.0
38961,1.0,WAS,NYG,457,4,1.0,11.0,10,WAS,NYG,-5.0
38962,5.0,WAS,NYG,411,4,2.0,10.0,9,WAS,NYG,-5.0
38963,-9.0,WAS,NYG,373,4,3.0,5.0,4,WAS,NYG,-5.0
38964,12.0,WAS,NYG,366,4,1.0,86.0,10,NYG,WAS,5.0
38965,15.0,WAS,NYG,321,4,1.0,74.0,10,NYG,WAS,5.0
38966,14.0,WAS,NYG,279,4,1.0,59.0,10,NYG,WAS,5.0
38967,3.0,WAS,NYG,236,4,1.0,45.0,10,NYG,WAS,5.0
38968,7.0,WAS,NYG,192,4,2.0,42.0,7,NYG,WAS,5.0
38969,1.0,WAS,NYG,146,4,1.0,35.0,10,NYG,WAS,5.0
38971,3.0,WAS,NYG,141,4,2.0,34.0,9,NYG,WAS,5.0
38973,-1.0,WAS,NYG,135,4,3.0,31.0,6,NYG,WAS,5.0
38975,0.0,WAS,NYG,120,4,4.0,32.0,7,NYG,WAS,5.0
38977,27.0,WAS,NYG,107,4,1.0,57.0,10,WAS,NYG,-8.0
38978,6.0,WAS,NYG,101,4,1.0,30.0,10,WAS,NYG,-8.0
38979,14.0,WAS,NYG,78,4,2.0,24.0,4,WAS,NYG,-8.0
38980,0.0,WAS,NYG,73,4,1.0,10.0,10,WAS,NYG,-8.0
38982,9.0,WAS,NYG,68,4,2.0,10.0,10,WAS,NYG,-8.0
